2017-03-25 20:40:52.213840: step 0, loss = 4.68 (57.7 examples/sec; 2.217 sec/batch)
2017-03-25 21:28:57.921060: step 16610, loss = 1.04 (802.4 examples/sec; 0.160 sec/batch)
2017-03-25 21:28:59.650970: step 16620, loss = 0.83 (739.9 examples/sec; 0.173 sec/batch)
2017-03-25 21:29:01.389703: step 16630, loss = 0.82 (736.1 examples/sec; 0.174 sec/batch)
2017-03-25 21:29:03.120700: step 16640, loss = 0.77 (739.5 examples/sec; 0.173 sec/batch)
2017-03-25 21:29:04.852509: step 16650, loss = 0.87 (739.1 examples/sec; 0.173 sec/batch)
2017-03-25 21:29:06.581139: step 16660, loss = 0.76 (740.5 examples/sec; 0.173 sec/batch)
2017-03-25 21:29:08.312184: step 16670, loss = 0.74 (739.5 examples/sec; 0.173 sec/batch)
2017-03-25 21:29:10.056558: step 16680, loss = 0.76 (733.7 examples/sec; 0.174 sec/batch)
2017-03-25 21:29:11.792165: step 16690, loss = 0.84 (737.5 examples/sec; 0.174 sec/batch)
2017-03-25 21:29:13.671773: step 16700, loss = 0.76 (681.0 examples/sec; 0.188 sec/batch)
2017-03-25 21:29:15.293479: step 16710, loss = 0.76 (789.3 examples/sec; 0.162 sec/batch)
2017-03-25 21:29:17.021122: step 16720, loss = 0.79 (741.0 examples/sec; 0.173 sec/batch)
2017-03-25 21:29:18.756045: step 16730, loss = 0.94 (737.7 examples/sec; 0.174 sec/batch)
2017-03-25 21:29:20.502100: step 16740, loss = 0.81 (733.1 examples/sec; 0.175 sec/batch)
2017-03-25 21:29:22.224425: step 16750, loss = 0.70 (743.2 examples/sec; 0.172 sec/batch)
2017-03-25 21:29:23.958114: step 16760, loss = 0.83 (738.3 examples/sec; 0.173 sec/batch)
2017-03-25 21:29:25.696139: step 16770, loss = 0.77 (736.5 examples/sec; 0.174 sec/batch)
2017-03-25 21:29:27.430056: step 16780, loss = 0.78 (738.2 examples/sec; 0.173 sec/batch)
2017-03-25 21:29:29.161914: step 16790, loss = 0.92 (739.1 examples/sec; 0.173 sec/batch)
2017-03-25 21:29:31.114016: step 16800, loss = 0.92 (655.9 examples/sec; 0.195 sec/batch)
2017-03-25 21:29:32.674914: step 16810, loss = 0.87 (819.8 examples/sec; 0.156 sec/batch)
2017-03-25 21:29:34.412798: step 16820, loss = 0.90 (736.5 examples/sec; 0.174 sec/batch)
2017-03-25 21:29:36.139187: step 16830, loss = 0.89 (741.4 examples/sec; 0.173 sec/batch)
2017-03-25 21:29:37.871269: step 16840, loss = 0.87 (739.0 examples/sec; 0.173 sec/batch)
2017-03-25 21:29:39.600790: step 16850, loss = 0.79 (740.1 examples/sec; 0.173 sec/batch)
2017-03-25 21:29:41.334334: step 16860, loss = 0.87 (738.4 examples/sec; 0.173 sec/batch)
2017-03-25 21:29:43.070203: step 16870, loss = 0.77 (737.4 examples/sec; 0.174 sec/batch)
2017-03-25 21:29:44.793461: step 16880, loss = 0.80 (742.8 examples/sec; 0.172 sec/batch)
2017-03-25 21:29:46.530210: step 16890, loss = 0.70 (737.0 examples/sec; 0.174 sec/batch)
2017-03-25 21:29:48.433768: step 16900, loss = 0.78 (672.4 examples/sec; 0.190 sec/batch)
2017-03-25 21:29:50.038678: step 16910, loss = 0.82 (797.5 examples/sec; 0.160 sec/batch)
2017-03-25 21:29:51.771882: step 16920, loss = 0.90 (738.5 examples/sec; 0.173 sec/batch)
2017-03-25 21:29:53.505362: step 16930, loss = 0.86 (738.4 examples/sec; 0.173 sec/batch)
2017-03-25 21:29:55.240417: step 16940, loss = 0.71 (737.7 examples/sec; 0.174 sec/batch)
2017-03-25 21:29:56.968830: step 16950, loss = 0.87 (740.6 examples/sec; 0.173 sec/batch)
2017-03-25 21:29:58.696689: step 16960, loss = 0.66 (740.8 examples/sec; 0.173 sec/batch)
2017-03-25 21:30:00.431712: step 16970, loss = 0.72 (737.7 examples/sec; 0.174 sec/batch)
2017-03-25 21:30:02.159770: step 16980, loss = 0.86 (740.7 examples/sec; 0.173 sec/batch)
2017-03-25 21:30:03.917114: step 16990, loss = 0.91 (728.4 examples/sec; 0.176 sec/batch)
2017-03-25 21:30:05.818390: step 17000, loss = 0.92 (673.8 examples/sec; 0.190 sec/batch)
2017-03-25 21:30:07.412019: step 17010, loss = 0.75 (802.5 examples/sec; 0.160 sec/batch)
2017-03-25 21:30:09.134089: step 17020, loss = 0.94 (743.3 examples/sec; 0.172 sec/batch)
2017-03-25 21:30:10.863211: step 17030, loss = 0.76 (740.3 examples/sec; 0.173 sec/batch)
2017-03-25 21:30:12.610605: step 17040, loss = 0.85 (732.5 examples/sec; 0.175 sec/batch)
2017-03-25 21:30:14.348085: step 17050, loss = 0.88 (736.7 examples/sec; 0.174 sec/batch)
2017-03-25 21:30:16.075377: step 17060, loss = 0.95 (741.0 examples/sec; 0.173 sec/batch)
2017-03-25 21:30:17.822550: step 17070, loss = 0.97 (732.6 examples/sec; 0.175 sec/batch)
2017-03-25 21:30:19.554118: step 17080, loss = 0.55 (739.2 examples/sec; 0.173 sec/batch)
2017-03-25 21:30:21.292871: step 17090, loss = 0.82 (736.2 examples/sec; 0.174 sec/batch)
2017-03-25 21:30:23.214286: step 17100, loss = 0.97 (666.2 examples/sec; 0.192 sec/batch)
2017-03-25 21:30:24.782582: step 17110, loss = 0.83 (816.2 examples/sec; 0.157 sec/batch)
2017-03-25 21:30:26.512927: step 17120, loss = 0.72 (739.7 examples/sec; 0.173 sec/batch)
2017-03-25 21:30:28.251583: step 17130, loss = 0.86 (736.2 examples/sec; 0.174 sec/batch)
2017-03-25 21:30:29.984352: step 17140, loss = 0.78 (738.7 examples/sec; 0.173 sec/batch)
2017-03-25 21:30:31.733864: step 17150, loss = 0.76 (731.6 examples/sec; 0.175 sec/batch)
2017-03-25 21:30:33.456684: step 17160, loss = 0.84 (743.1 examples/sec; 0.172 sec/batch)
2017-03-25 21:30:35.190909: step 17170, loss = 0.71 (738.0 examples/sec; 0.173 sec/batch)
2017-03-25 21:30:36.922213: step 17180, loss = 0.79 (739.5 examples/sec; 0.173 sec/batch)
2017-03-25 21:30:38.664568: step 17190, loss = 0.79 (734.5 examples/sec; 0.174 sec/batch)
2017-03-25 21:30:40.562783: step 17200, loss = 0.96 (674.4 examples/sec; 0.190 sec/batch)
2017-03-25 21:30:42.156203: step 17210, loss = 0.75 (803.1 examples/sec; 0.159 sec/batch)
2017-03-25 21:30:43.899435: step 17220, loss = 0.81 (734.3 examples/sec; 0.174 sec/batch)
2017-03-25 21:30:45.627234: step 17230, loss = 0.98 (741.1 examples/sec; 0.173 sec/batch)
2017-03-25 21:30:47.356488: step 17240, loss = 0.99 (740.0 examples/sec; 0.173 sec/batch)
2017-03-25 21:30:49.086502: step 17250, loss = 0.95 (739.9 examples/sec; 0.173 sec/batch)
2017-03-25 21:30:50.825816: step 17260, loss = 0.80 (735.9 examples/sec; 0.174 sec/batch)
2017-03-25 21:30:52.578912: step 17270, loss = 0.78 (730.1 examples/sec; 0.175 sec/batch)
2017-03-25 21:30:54.304738: step 17280, loss = 0.80 (741.7 examples/sec; 0.173 sec/batch)
2017-03-25 21:30:56.041823: step 17290, loss = 0.68 (737.0 examples/sec; 0.174 sec/batch)
2017-03-25 21:30:57.943559: step 17300, loss = 0.77 (672.9 examples/sec; 0.190 sec/batch)
2017-03-25 21:30:59.556005: step 17310, loss = 0.97 (793.8 examples/sec; 0.161 sec/batch)
2017-03-25 21:31:01.296802: step 17320, loss = 0.79 (735.3 examples/sec; 0.174 sec/batch)
2017-03-25 21:31:03.041313: step 17330, loss = 0.86 (733.7 examples/sec; 0.174 sec/batch)
2017-03-25 21:31:04.767253: step 17340, loss = 0.80 (741.6 examples/sec; 0.173 sec/batch)
2017-03-25 21:31:06.514076: step 17350, loss = 0.76 (732.8 examples/sec; 0.175 sec/batch)
2017-03-25 21:31:08.251295: step 17360, loss = 0.78 (736.8 examples/sec; 0.174 sec/batch)
2017-03-25 21:31:09.991337: step 17370, loss = 0.86 (735.6 examples/sec; 0.174 sec/batch)
2017-03-25 21:31:11.729684: step 17380, loss = 0.95 (736.3 examples/sec; 0.174 sec/batch)
2017-03-25 21:31:13.460104: step 17390, loss = 0.83 (739.7 examples/sec; 0.173 sec/batch)
2017-03-25 21:31:15.442724: step 17400, loss = 0.80 (645.7 examples/sec; 0.198 sec/batch)
2017-03-25 21:31:16.904862: step 17410, loss = 0.81 (875.3 examples/sec; 0.146 sec/batch)
2017-03-25 21:31:18.600472: step 17420, loss = 0.93 (754.9 examples/sec; 0.170 sec/batch)
2017-03-25 21:31:20.340349: step 17430, loss = 0.85 (735.7 examples/sec; 0.174 sec/batch)
2017-03-25 21:31:22.079062: step 17440, loss = 0.90 (736.2 examples/sec; 0.174 sec/batch)
2017-03-25 21:31:23.809774: step 17450, loss = 0.73 (739.6 examples/sec; 0.173 sec/batch)
2017-03-25 21:31:25.532115: step 17460, loss = 0.80 (743.2 examples/sec; 0.172 sec/batch)
2017-03-25 21:31:27.270561: step 17470, loss = 0.90 (736.3 examples/sec; 0.174 sec/batch)
2017-03-25 21:31:28.994314: step 17480, loss = 0.74 (742.6 examples/sec; 0.172 sec/batch)
2017-03-25 21:31:30.723685: step 17490, loss = 0.78 (740.2 examples/sec; 0.173 sec/batch)
2017-03-25 21:31:32.637364: step 17500, loss = 0.88 (668.9 examples/sec; 0.191 sec/batch)
2017-03-25 21:31:34.243879: step 17510, loss = 0.94 (796.7 examples/sec; 0.161 sec/batch)
2017-03-25 21:31:35.978689: step 17520, loss = 0.83 (737.9 examples/sec; 0.173 sec/batch)
2017-03-25 21:31:37.714765: step 17530, loss = 0.87 (737.4 examples/sec; 0.174 sec/batch)
2017-03-25 21:31:39.431594: step 17540, loss = 0.75 (745.5 examples/sec; 0.172 sec/batch)
2017-03-25 21:31:41.165109: step 17550, loss = 0.87 (738.4 examples/sec; 0.173 sec/batch)
2017-03-25 21:31:42.900752: step 17560, loss = 0.89 (737.6 examples/sec; 0.174 sec/batch)
2017-03-25 21:31:44.621943: step 17570, loss = 0.79 (743.6 examples/sec; 0.172 sec/batch)
2017-03-25 21:31:46.354804: step 17580, loss = 0.71 (738.7 examples/sec; 0.173 sec/batch)
2017-03-25 21:31:48.084022: step 17590, loss = 0.85 (740.3 examples/sec; 0.173 sec/batch)
2017-03-25 21:31:49.983643: step 17600, loss = 0.77 (673.8 examples/sec; 0.190 sec/batch)
2017-03-25 21:31:51.590592: step 17610, loss = 0.91 (796.5 examples/sec; 0.161 sec/batch)
2017-03-25 21:31:53.324093: step 17620, loss = 0.97 (738.4 examples/sec; 0.173 sec/batch)
2017-03-25 21:31:55.058752: step 17630, loss = 1.03 (737.9 examples/sec; 0.173 sec/batch)
2017-03-25 21:31:56.782672: step 17640, loss = 0.94 (742.5 examples/sec; 0.172 sec/batch)
2017-03-25 21:31:58.525683: step 17650, loss = 0.74 (734.3 examples/sec; 0.174 sec/batch)
2017-03-25 21:32:00.256756: step 17660, loss = 0.85 (739.4 examples/sec; 0.173 sec/batch)
2017-03-25 21:32:01.997112: step 17670, loss = 0.88 (735.6 examples/sec; 0.174 sec/batch)
2017-03-25 21:32:03.725325: step 17680, loss = 0.79 (740.6 examples/sec; 0.173 sec/batch)
2017-03-25 21:32:05.451141: step 17690, loss = 0.86 (741.7 examples/sec; 0.173 sec/batch)
2017-03-25 21:32:07.339371: step 17700, loss = 0.67 (677.9 examples/sec; 0.189 sec/batch)
2017-03-25 21:32:08.969804: step 17710, loss = 0.67 (785.1 examples/sec; 0.163 sec/batch)
2017-03-25 21:32:10.702463: step 17720, loss = 0.73 (738.8 examples/sec; 0.173 sec/batch)
2017-03-25 21:32:12.437074: step 17730, loss = 0.85 (737.8 examples/sec; 0.173 sec/batch)
2017-03-25 21:32:14.163040: step 17740, loss = 0.77 (741.6 examples/sec; 0.173 sec/batch)
2017-03-25 21:32:15.892163: step 17750, loss = 0.82 (740.3 examples/sec; 0.173 sec/batch)
2017-03-25 21:32:17.620269: step 17760, loss = 1.01 (740.7 examples/sec; 0.173 sec/batch)
2017-03-25 21:32:19.347152: step 17770, loss = 0.86 (741.2 examples/sec; 0.173 sec/batch)
2017-03-25 21:32:21.070910: step 17780, loss = 0.78 (742.6 examples/sec; 0.172 sec/batch)
2017-03-25 21:32:22.802680: step 17790, loss = 0.91 (739.1 examples/sec; 0.173 sec/batch)
2017-03-25 21:32:24.694057: step 17800, loss = 0.73 (677.0 examples/sec; 0.189 sec/batch)
2017-03-25 21:32:26.310655: step 17810, loss = 0.88 (791.5 examples/sec; 0.162 sec/batch)
2017-03-25 21:32:28.035307: step 17820, loss = 0.88 (742.2 examples/sec; 0.172 sec/batch)
2017-03-25 21:32:29.781240: step 17830, loss = 0.91 (733.1 examples/sec; 0.175 sec/batch)
2017-03-25 21:32:31.522128: step 17840, loss = 0.84 (735.2 examples/sec; 0.174 sec/batch)
2017-03-25 21:32:33.242148: step 17850, loss = 0.91 (744.2 examples/sec; 0.172 sec/batch)
2017-03-25 21:32:34.972157: step 17860, loss = 0.89 (739.9 examples/sec; 0.173 sec/batch)
2017-03-25 21:32:36.701942: step 17870, loss = 0.75 (740.1 examples/sec; 0.173 sec/batch)
2017-03-25 21:32:38.432172: step 17880, loss = 0.76 (739.7 examples/sec; 0.173 sec/batch)
2017-03-25 21:32:40.163730: step 17890, loss = 0.76 (739.2 examples/sec; 0.173 sec/batch)
2017-03-25 21:32:42.152210: step 17900, loss = 0.79 (643.7 examples/sec; 0.199 sec/batch)
2017-03-25 21:32:43.601904: step 17910, loss = 0.78 (882.9 examples/sec; 0.145 sec/batch)
2017-03-25 21:32:45.299929: step 17920, loss = 0.78 (753.8 examples/sec; 0.170 sec/batch)
2017-03-25 21:32:47.038000: step 17930, loss = 0.68 (736.4 examples/sec; 0.174 sec/batch)
2017-03-25 21:32:48.756712: step 17940, loss = 0.84 (744.8 examples/sec; 0.172 sec/batch)
2017-03-25 21:32:50.497657: step 17950, loss = 0.73 (735.1 examples/sec; 0.174 sec/batch)
2017-03-25 21:32:52.223698: step 17960, loss = 0.84 (741.6 examples/sec; 0.173 sec/batch)
2017-03-25 21:32:53.960488: step 17970, loss = 0.75 (737.0 examples/sec; 0.174 sec/batch)
2017-03-25 21:32:55.695782: step 17980, loss = 0.95 (737.6 examples/sec; 0.174 sec/batch)
2017-03-25 21:32:57.431887: step 17990, loss = 0.72 (737.3 examples/sec; 0.174 sec/batch)
2017-03-25 21:32:59.343704: step 18000, loss = 0.87 (669.9 examples/sec; 0.191 sec/batch)
2017-03-25 21:33:00.960973: step 18010, loss = 0.69 (790.9 examples/sec; 0.162 sec/batch)
2017-03-25 21:33:02.713002: step 18020, loss = 0.79 (730.6 examples/sec; 0.175 sec/batch)
2017-03-25 21:33:04.457559: step 18030, loss = 0.79 (733.7 examples/sec; 0.174 sec/batch)
2017-03-25 21:33:06.201728: step 18040, loss = 0.82 (733.9 examples/sec; 0.174 sec/batch)
2017-03-25 21:33:07.939501: step 18050, loss = 0.82 (736.6 examples/sec; 0.174 sec/batch)
2017-03-25 21:33:09.690378: step 18060, loss = 0.83 (731.1 examples/sec; 0.175 sec/batch)
2017-03-25 21:33:11.420590: step 18070, loss = 0.77 (739.8 examples/sec; 0.173 sec/batch)
2017-03-25 21:33:13.145828: step 18080, loss = 0.85 (741.9 examples/sec; 0.173 sec/batch)
2017-03-25 21:33:14.878651: step 18090, loss = 0.70 (738.8 examples/sec; 0.173 sec/batch)
2017-03-25 21:33:16.765602: step 18100, loss = 0.83 (678.8 examples/sec; 0.189 sec/batch)
2017-03-25 21:33:18.372163: step 18110, loss = 1.09 (796.0 examples/sec; 0.161 sec/batch)
2017-03-25 21:33:20.113017: step 18120, loss = 0.66 (735.3 examples/sec; 0.174 sec/batch)
2017-03-25 21:33:21.854307: step 18130, loss = 0.88 (735.1 examples/sec; 0.174 sec/batch)
2017-03-25 21:33:23.599721: step 18140, loss = 0.80 (733.3 examples/sec; 0.175 sec/batch)
2017-03-25 21:33:25.334334: step 18150, loss = 0.91 (737.9 examples/sec; 0.173 sec/batch)
2017-03-25 21:33:27.095127: step 18160, loss = 0.96 (727.0 examples/sec; 0.176 sec/batch)
2017-03-25 21:33:28.823707: step 18170, loss = 0.92 (740.6 examples/sec; 0.173 sec/batch)
2017-03-25 21:33:30.566032: step 18180, loss = 0.75 (734.5 examples/sec; 0.174 sec/batch)
2017-03-25 21:33:32.304890: step 18190, loss = 0.82 (736.1 examples/sec; 0.174 sec/batch)
2017-03-25 21:33:34.196699: step 18200, loss = 0.98 (676.8 examples/sec; 0.189 sec/batch)
2017-03-25 21:33:35.820328: step 18210, loss = 0.87 (788.0 examples/sec; 0.162 sec/batch)
2017-03-25 21:33:37.563774: step 18220, loss = 0.89 (734.2 examples/sec; 0.174 sec/batch)
2017-03-25 21:33:39.300845: step 18230, loss = 0.77 (736.9 examples/sec; 0.174 sec/batch)
2017-03-25 21:33:41.033392: step 18240, loss = 0.74 (738.8 examples/sec; 0.173 sec/batch)
2017-03-25 21:33:42.770356: step 18250, loss = 0.69 (736.9 examples/sec; 0.174 sec/batch)
2017-03-25 21:33:44.513395: step 18260, loss = 0.80 (734.3 examples/sec; 0.174 sec/batch)
2017-03-25 21:33:46.255047: step 18270, loss = 0.76 (734.9 examples/sec; 0.174 sec/batch)
2017-03-25 21:33:47.995796: step 18280, loss = 0.77 (735.4 examples/sec; 0.174 sec/batch)
2017-03-25 21:33:49.726106: step 18290, loss = 0.98 (739.7 examples/sec; 0.173 sec/batch)
2017-03-25 21:33:51.619816: step 18300, loss = 0.88 (675.9 examples/sec; 0.189 sec/batch)
2017-03-25 21:33:53.239548: step 18310, loss = 0.81 (790.3 examples/sec; 0.162 sec/batch)
2017-03-25 21:33:54.983646: step 18320, loss = 0.86 (733.9 examples/sec; 0.174 sec/batch)
2017-03-25 21:33:56.700489: step 18330, loss = 0.82 (745.6 examples/sec; 0.172 sec/batch)
2017-03-25 21:33:58.430688: step 18340, loss = 0.62 (740.0 examples/sec; 0.173 sec/batch)
2017-03-25 21:34:00.165206: step 18350, loss = 0.75 (737.8 examples/sec; 0.173 sec/batch)
2017-03-25 21:34:01.916844: step 18360, loss = 0.79 (730.7 examples/sec; 0.175 sec/batch)
2017-03-25 21:34:03.642511: step 18370, loss = 0.73 (742.0 examples/sec; 0.173 sec/batch)
2017-03-25 21:34:05.384661: step 18380, loss = 0.76 (734.7 examples/sec; 0.174 sec/batch)
2017-03-25 21:34:07.110714: step 18390, loss = 0.95 (741.4 examples/sec; 0.173 sec/batch)
2017-03-25 21:34:09.008068: step 18400, loss = 0.88 (674.6 examples/sec; 0.190 sec/batch)
2017-03-25 21:34:10.616929: step 18410, loss = 0.79 (795.6 examples/sec; 0.161 sec/batch)
2017-03-25 21:34:12.352372: step 18420, loss = 0.92 (737.6 examples/sec; 0.174 sec/batch)
2017-03-25 21:34:14.090392: step 18430, loss = 0.78 (736.5 examples/sec; 0.174 sec/batch)
2017-03-25 21:34:15.820480: step 18440, loss = 0.70 (739.8 examples/sec; 0.173 sec/batch)
2017-03-25 21:34:17.555656: step 18450, loss = 0.83 (737.7 examples/sec; 0.174 sec/batch)
2017-03-25 21:34:19.282923: step 18460, loss = 0.81 (741.1 examples/sec; 0.173 sec/batch)
2017-03-25 21:34:21.029424: step 18470, loss = 0.97 (733.1 examples/sec; 0.175 sec/batch)
2017-03-25 21:34:22.756022: step 18480, loss = 0.86 (741.2 examples/sec; 0.173 sec/batch)
2017-03-25 21:34:24.494925: step 18490, loss = 0.88 (736.1 examples/sec; 0.174 sec/batch)
2017-03-25 21:34:26.404051: step 18500, loss = 0.73 (670.5 examples/sec; 0.191 sec/batch)
2017-03-25 21:34:28.003672: step 18510, loss = 0.79 (800.2 examples/sec; 0.160 sec/batch)
2017-03-25 21:34:29.743521: step 18520, loss = 1.01 (735.7 examples/sec; 0.174 sec/batch)
2017-03-25 21:34:31.474998: step 18530, loss = 0.83 (739.3 examples/sec; 0.173 sec/batch)
2017-03-25 21:34:33.204030: step 18540, loss = 0.89 (740.3 examples/sec; 0.173 sec/batch)
2017-03-25 21:34:34.934447: step 18550, loss = 0.93 (739.7 examples/sec; 0.173 sec/batch)
2017-03-25 21:34:36.669494: step 18560, loss = 0.78 (737.7 examples/sec; 0.174 sec/batch)
2017-03-25 21:34:38.396272: step 18570, loss = 0.86 (741.3 examples/sec; 0.173 sec/batch)
2017-03-25 21:34:40.123925: step 18580, loss = 0.72 (740.8 examples/sec; 0.173 sec/batch)
2017-03-25 21:34:41.865162: step 18590, loss = 0.93 (735.1 examples/sec; 0.174 sec/batch)
2017-03-25 21:34:43.762275: step 18600, loss = 0.83 (674.7 examples/sec; 0.190 sec/batch)
2017-03-25 21:34:45.383600: step 18610, loss = 0.82 (789.5 examples/sec; 0.162 sec/batch)
2017-03-25 21:34:47.116027: step 18620, loss = 0.85 (738.8 examples/sec; 0.173 sec/batch)
2017-03-25 21:34:48.867902: step 18630, loss = 0.73 (730.7 examples/sec; 0.175 sec/batch)
2017-03-25 21:34:50.602538: step 18640, loss = 0.74 (737.9 examples/sec; 0.173 sec/batch)
2017-03-25 21:34:52.335892: step 18650, loss = 0.82 (738.5 examples/sec; 0.173 sec/batch)
2017-03-25 21:34:54.061763: step 18660, loss = 0.94 (741.7 examples/sec; 0.173 sec/batch)
2017-03-25 21:34:55.782635: step 18670, loss = 0.90 (743.7 examples/sec; 0.172 sec/batch)
2017-03-25 21:34:57.527880: step 18680, loss = 0.93 (733.4 examples/sec; 0.175 sec/batch)
2017-03-25 21:34:59.278089: step 18690, loss = 0.59 (731.3 examples/sec; 0.175 sec/batch)
2017-03-25 21:35:01.165329: step 18700, loss = 0.87 (678.5 examples/sec; 0.189 sec/batch)
2017-03-25 21:35:02.774116: step 18710, loss = 0.69 (795.3 examples/sec; 0.161 sec/batch)
2017-03-25 21:35:04.508913: step 18720, loss = 0.73 (737.8 examples/sec; 0.173 sec/batch)
2017-03-25 21:35:06.238904: step 18730, loss = 1.04 (739.9 examples/sec; 0.173 sec/batch)
2017-03-25 21:35:07.966709: step 18740, loss = 0.78 (740.8 examples/sec; 0.173 sec/batch)
2017-03-25 21:35:09.702531: step 18750, loss = 0.76 (737.4 examples/sec; 0.174 sec/batch)
2017-03-25 21:35:11.428108: step 18760, loss = 1.10 (741.8 examples/sec; 0.173 sec/batch)
2017-03-25 21:35:13.171074: step 18770, loss = 0.82 (734.4 examples/sec; 0.174 sec/batch)
2017-03-25 21:35:14.908151: step 18780, loss = 0.84 (736.9 examples/sec; 0.174 sec/batch)
2017-03-25 21:35:16.637705: step 18790, loss = 0.79 (740.1 examples/sec; 0.173 sec/batch)
2017-03-25 21:35:18.532423: step 18800, loss = 0.70 (675.6 examples/sec; 0.189 sec/batch)
2017-03-25 21:35:20.156854: step 18810, loss = 0.57 (788.0 examples/sec; 0.162 sec/batch)
2017-03-25 21:35:21.895105: step 18820, loss = 0.69 (736.4 examples/sec; 0.174 sec/batch)
2017-03-25 21:35:23.611422: step 18830, loss = 0.83 (745.8 examples/sec; 0.172 sec/batch)
2017-03-25 21:35:25.339188: step 18840, loss = 0.82 (741.0 examples/sec; 0.173 sec/batch)
2017-03-25 21:35:27.076050: step 18850, loss = 0.97 (736.8 examples/sec; 0.174 sec/batch)
2017-03-25 21:35:28.810053: step 18860, loss = 0.80 (738.3 examples/sec; 0.173 sec/batch)
2017-03-25 21:35:30.557171: step 18870, loss = 0.68 (732.5 examples/sec; 0.175 sec/batch)
2017-03-25 21:35:32.293500: step 18880, loss = 0.92 (737.2 examples/sec; 0.174 sec/batch)
2017-03-25 21:35:34.025158: step 18890, loss = 0.67 (739.2 examples/sec; 0.173 sec/batch)
2017-03-25 21:35:36.023301: step 18900, loss = 0.80 (640.6 examples/sec; 0.200 sec/batch)
2017-03-25 21:35:37.516754: step 18910, loss = 0.65 (857.1 examples/sec; 0.149 sec/batch)
2017-03-25 21:35:39.224395: step 18920, loss = 0.88 (749.6 examples/sec; 0.171 sec/batch)
